uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
470.925,0.008,388.262,0.005,273.795,0.001,
470.965,0.008,388.299,0.005,273.833,0.001,
471.0,0.008,388.342,0.005,273.852,0.001,
471.03,0.008,388.393,0.005,273.897,0.001,
471.055,0.008,388.45,0.005,273.931,0.001,
471.075,0.008,388.484,0.005,273.935,0.001,
471.09,0.008,388.534,0.005,273.96,0.001,
471.1,0.008,388.568,0.005,273.987,0.001,
471.105,0.008,388.598,0.005,273.991,0.001,
471.105,0.008,388.657,0.005,274.021,0.001,
471.2,0.008,388.716,0.005,274.053,0.001,
471.29,0.008,388.771,0.005,274.086,0.001,
471.375,0.008,388.805,0.005,274.139,0.001,
471.455,0.008,388.844,0.005,274.175,0.001,
471.53,0.008,388.895,0.005,274.19,0.001,
471.6,0.008,388.931,0.005,274.21,0.001,
471.665,0.008,388.981,0.005,274.264,0.001,
471.725,0.008,389.017,0.005,274.338,0.001,
471.78,0.008,389.073,0.005,274.388,0.001,
471.83,0.008,389.106,0.005,274.389,0.001,
471.875,0.008,389.141,0.005,274.419,0.001,
471.915,0.008,389.197,0.005,274.434,0.001,
471.95,0.008,389.249,0.005,274.475,0.001,
471.98,0.008,389.294,0.005,274.496,0.001,
472.005,0.008,389.332,0.005,274.504,0.001,
472.025,0.008,389.367,0.005,274.559,0.001,
472.04,0.008,389.404,0.005,274.592,0.001,
472.05,0.008,389.435,0.005,274.614,0.001,
472.055,0.008,389.459,0.005,274.632,0.001,
472.055,0.008,389.464,0.005,274.677,0.001,
472.15,0.008,389.5,0.005,274.679,0.001,
472.24,0.008,389.549,0.005,274.707,0.001,
472.325,0.008,389.593,0.005,274.744,0.001,
472.405,0.008,389.65,0.005,274.791,0.001,
472.48,0.008,389.678,0.005,274.813,0.001,
472.55,0.008,389.72,0.005,274.832,0.001,
472.615,0.008,389.761,0.005,274.855,0.001,
472.675,0.008,389.802,0.005,274.866,0.001,
472.73,0.008,389.843,0.005,274.908,0.001,
472.78,0.008,389.892,0.005,274.943,0.001,
472.825,0.008,389.94,0.005,274.972,0.001,
472.865,0.008,389.974,0.005,275.009,0.001,
472.9,0.008,390.017,0.005,275.02,0.001,
472.93,0.008,390.072,0.005,275.03,0.001,
472.955,0.008,390.137,0.005,275.039,0.001,
472.975,0.008,390.184,0.005,275.07,0.001,
472.99,0.008,390.206,0.005,275.082,0.001,
473.0,0.008,390.231,0.005,275.088,0.001,
473.005,0.008,390.255,0.005,275.1,0.001,
473.005,0.008,390.297,0.005,275.132,0.001,
473.1,0.008,390.318,0.005,275.133,0.001,
473.19,0.008,390.35,0.005,275.134,0.001,
473.275,0.008,390.373,0.005,275.141,0.001,
473.355,0.008,390.393,0.005,275.179,0.001,
473.43,0.008,390.426,0.005,275.214,0.001,
473.5,0.008,390.465,0.005,275.23,0.001,
473.565,0.008,390.491,0.005,275.266,0.001,
473.625,0.008,390.518,0.005,275.3,0.001,
473.68,0.008,390.542,0.005,275.316,0.001,
473.73,0.008,390.562,0.005,275.345,0.001,
473.775,0.008,390.591,0.005,275.385,0.001,
473.815,0.008,390.62,0.005,275.406,0.001,
473.85,0.008,390.649,0.005,275.419,0.001,
473.88,0.008,390.683,0.005,275.444,0.001,
473.905,0.008,390.695,0.005,275.484,0.001,
473.925,0.008,390.714,0.005,275.498,0.001,
473.94,0.008,390.753,0.005,275.519,0.001,
473.95,0.008,390.785,0.005,275.544,0.001,
473.955,0.008,390.811,0.005,275.595,0.001,
473.955,0.008,390.858,0.005,275.618,0.001,
474.05,0.008,390.87,0.005,275.657,0.001,
474.14,0.008,390.911,0.005,275.671,0.001,
474.225,0.008,390.946,0.005,275.695,0.001,
474.305,0.008,390.975,0.005,275.707,0.001,
474.38,0.008,391.004,0.005,275.721,0.001,
474.45,0.008,391.04,0.005,275.739,0.001,
474.515,0.008,391.108,0.005,275.755,0.001,
474.575,0.008,391.161,0.005,275.756,0.001,
474.63,0.008,391.21,0.005,275.803,0.001,
474.68,0.008,391.235,0.005,275.823,0.001,
474.725,0.008,391.286,0.005,275.854,0.001,
474.765,0.008,391.331,0.005,275.898,0.001,
474.8,0.008,391.363,0.005,275.944,0.001,
474.83,0.008,391.421,0.005,275.971,0.001,
474.855,0.008,391.461,0.005,276.019,0.001,
474.875,0.008,391.497,0.005,276.027,0.001,
474.89,0.008,391.513,0.005,276.059,0.001,
474.9,0.008,391.57,0.005,276.08,0.001,
474.905,0.008,391.616,0.005,276.1,0.001,
474.905,0.008,391.655,0.005,276.129,0.001,
475.0,0.008,391.688,0.005,276.16,0.001,
475.09,0.008,391.733,0.005,276.193,0.001,
475.175,0.008,391.767,0.005,276.23,0.001,
475.255,0.008,391.798,0.005,276.245,0.001,
475.33,0.008,391.84,0.005,276.266,0.001,
475.4,0.008,391.882,0.005,276.272,0.001,
475.465,0.008,391.942,0.005,276.296,0.001,
475.525,0.008,391.997,0.005,276.324,0.001,
475.58,0.008,392.04,0.005,276.347,0.001,
475.63,0.008,392.088,0.005,276.371,0.001,
475.675,0.008,392.11,0.005,276.376,0.001,
475.715,0.008,392.137,0.005,276.399,0.001,
475.75,0.008,392.167,0.005,276.407,0.001,
475.78,0.008,392.196,0.005,276.424,0.001,
475.805,0.008,392.22,0.005,276.458,0.001,
475.825,0.008,392.258,0.005,276.49,0.001,
475.84,0.008,392.286,0.005,276.501,0.001,
475.85,0.008,392.328,0.005,276.52,0.001,
475.855,0.008,392.385,0.005,276.564,0.001,
475.855,0.008,392.421,0.005,276.606,0.001,
475.95,0.008,392.469,0.005,276.612,0.001,
476.04,0.008,392.525,0.005,276.653,0.001,
476.125,0.008,392.568,0.005,276.682,0.001,
476.205,0.008,392.593,0.005,276.71,0.001,
476.28,0.008,392.629,0.005,276.726,0.001,
476.35,0.008,392.68,0.005,276.756,0.001,
476.415,0.008,392.721,0.005,276.771,0.001,
476.475,0.008,392.779,0.005,276.782,0.001,
476.53,0.008,392.81,0.005,276.792,0.001,
476.58,0.008,392.849,0.005,276.862,0.001,
476.625,0.008,392.886,0.005,276.863,0.001,
476.665,0.008,392.912,0.005,276.89,0.001,
476.7,0.008,392.94,0.005,276.9,0.001,
476.73,0.008,392.973,0.005,276.907,0.001,
476.755,0.008,393.01,0.005,276.917,0.001,
476.775,0.008,393.069,0.005,276.949,0.001,
476.79,0.008,393.081,0.005,276.969,0.001,
476.8,0.008,393.143,0.005,276.994,0.001,
476.805,0.008,393.193,0.005,277.049,0.001,
476.805,0.008,393.226,0.005,277.06,0.001,
476.9,0.008,393.285,0.005,277.091,0.001,
476.99,0.008,393.296,0.005,277.104,0.001,
477.075,0.008,393.335,0.005,277.131,0.001,
477.155,0.008,393.366,0.005,277.14,0.001,
477.23,0.008,393.423,0.005,277.189,0.001,
477.3,0.008,393.478,0.005,277.2,0.001,
477.365,0.008,393.509,0.005,277.242,0.001,
477.425,0.008,393.547,0.005,277.264,0.001,
477.48,0.008,393.577,0.005,277.265,0.001,
477.53,0.008,393.629,0.005,277.277,0.001,
477.575,0.008,393.65,0.005,277.296,0.001,
477.615,0.008,393.686,0.005,277.36,0.001,
477.65,0.008,393.727,0.005,277.376,0.001,
477.68,0.008,393.747,0.005,277.393,0.001,
477.705,0.008,393.762,0.005,277.411,0.001,
477.725,0.008,393.788,0.005,277.428,0.001,
477.74,0.008,393.825,0.005,277.44,0.001,
477.75,0.008,393.851,0.005,277.486,0.001,
477.755,0.008,393.892,0.005,277.503,0.001,
477.755,0.008,393.907,0.005,277.539,0.001,
477.85,0.008,393.922,0.005,277.573,0.001,
477.94,0.008,393.946,0.005,277.58,0.001,
478.025,0.008,393.974,0.005,277.596,0.001,
478.105,0.008,394.015,0.005,277.66,0.001,
478.18,0.008,394.046,0.005,277.683,0.001,
478.25,0.008,394.092,0.005,277.707,0.001,
478.315,0.008,394.133,0.005,277.709,0.001,
478.375,0.008,394.172,0.005,277.71,0.001,
478.43,0.008,394.223,0.005,277.729,0.001,
478.48,0.008,394.248,0.005,277.73,0.001,
478.525,0.008,394.28,0.005,277.747,0.001,
478.565,0.008,394.312,0.005,277.763,0.001,
478.6,0.008,394.342,0.005,277.808,0.001,
478.63,0.008,394.376,0.005,277.816,0.001,
478.655,0.008,394.402,0.005,277.823,0.001,
478.675,0.008,394.451,0.005,277.84,0.001,
478.69,0.008,394.491,0.005,277.875,0.001,
478.7,0.008,394.543,0.005,277.913,0.001,
478.705,0.008,394.587,0.005,277.977,0.001,
478.705,0.008,394.626,0.005,278.003,0.001,
478.8,0.008,394.661,0.005,278.022,0.001,
478.89,0.008,394.716,0.005,278.073,0.001,
478.975,0.008,394.76,0.005,278.09,0.001,
479.055,0.008,394.771,0.005,278.103,0.001,
479.13,0.008,394.804,0.005,278.105,0.001,
479.2,0.008,394.851,0.005,278.138,0.001,
479.265,0.008,394.877,0.005,278.175,0.001,
479.325,0.008,394.909,0.005,278.222,0.001,
479.38,0.008,394.921,0.005,278.224,0.001,
479.43,0.008,394.938,0.005,278.231,0.001,
479.475,0.008,394.974,0.005,278.263,0.001,
479.515,0.008,394.991,0.005,278.267,0.001,
479.55,0.008,395.015,0.005,278.287,0.001,
479.58,0.008,395.032,0.005,278.295,0.001,
479.605,0.008,395.067,0.005,278.346,0.001,
479.625,0.008,395.11,0.005,278.366,0.001,
479.64,0.008,395.136,0.005,278.391,0.001,
479.65,0.008,395.182,0.005,278.424,0.001,
479.655,0.008,395.211,0.005,278.427,0.001,
479.655,0.008,395.254,0.005,278.445,0.001,
479.75,0.008,395.263,0.005,278.454,0.001,
479.84,0.008,395.271,0.005,278.469,0.001,
479.925,0.008,395.308,0.005,278.482,0.001,
480.005,0.008,395.338,0.005,278.507,0.001,
480.08,0.008,395.396,0.005,278.525,0.001,
480.15,0.008,395.42,0.005,278.531,0.001,
480.215,0.008,395.444,0.005,278.54,0.001,
480.275,0.008,395.484,0.005,278.55,0.001,
480.33,0.008,395.498,0.005,278.555,0.001,
480.38,0.008,395.521,0.005,278.579,0.001,
480.425,0.008,395.572,0.005,278.609,0.001,
480.465,0.008,395.64,0.005,278.626,0.001,
480.5,0.008,395.676,0.005,278.63,0.001,
480.53,0.008,395.715,0.005,278.651,0.001,
480.555,0.008,395.758,0.005,278.669,0.001,
480.575,0.008,395.79,0.005,278.728,0.001,
480.59,0.01,395.836,0.005,278.737,0.001,
480.6,0.01,395.861,0.005,278.743,0.001,
480.605,0.01,395.883,0.005,278.753,0.001,
480.605,0.01,395.902,0.005,278.794,0.001,
480.7,0.01,395.944,0.005,278.842,0.001,
480.79,0.01,395.979,0.005,278.851,0.001,
480.875,0.01,396.02,0.005,278.895,0.001,
480.955,0.01,396.063,0.005,278.925,0.001,
481.03,0.01,396.101,0.005,278.975,0.001,
481.1,0.01,396.153,0.005,278.99,0.001,
481.165,0.01,396.196,0.005,279.007,0.001,
481.225,0.01,396.239,0.005,279.043,0.001,
481.28,0.01,396.27,0.005,279.044,0.001,
481.33,0.01,396.297,0.005,279.096,0.001,
481.375,0.01,396.331,0.005,279.119,0.001,
481.415,0.01,396.359,0.005,279.135,0.001,
481.45,0.01,396.392,0.005,279.172,0.001,
481.48,0.01,396.426,0.005,279.2,0.001,
481.505,0.01,396.477,0.005,279.219,0.001,
481.525,0.01,396.546,0.005,279.233,0.001,
481.54,0.01,396.597,0.005,279.245,0.001,
481.55,0.01,396.652,0.005,279.262,0.001,
481.555,0.01,396.675,0.005,279.293,0.001,
481.555,0.01,396.713,0.005,279.329,0.001,
481.65,0.01,396.731,0.005,279.369,0.001,
481.74,0.01,396.787,0.005,279.387,0.001,
481.825,0.01,396.824,0.005,279.402,0.001,
481.905,0.01,396.865,0.005,279.424,0.001,
481.98,0.01,396.904,0.005,279.44,0.001,
482.05,0.01,396.964,0.005,279.466,0.001,
482.115,0.01,397.017,0.005,279.482,0.001,
482.175,0.01,397.058,0.005,279.513,0.001,
482.23,0.01,397.084,0.005,279.546,0.001,
482.28,0.01,397.117,0.005,279.569,0.001,
482.325,0.01,397.141,0.005,279.586,0.001,
482.365,0.01,397.157,0.005,279.591,0.001,
482.4,0.01,397.206,0.005,279.606,0.001,
482.43,0.01,397.237,0.005,279.628,0.001,
482.455,0.01,397.275,0.005,279.643,0.001,
482.475,0.01,397.319,0.005,279.669,0.001,
482.49,0.01,397.354,0.005,279.695,0.001,
482.5,0.01,397.379,0.005,279.728,0.001,
482.505,0.01,397.389,0.005,279.756,0.001,
482.505,0.01,397.408,0.005,279.789,0.001,
482.6,0.01,397.437,0.005,279.817,0.001,
482.69,0.01,397.449,0.005,279.826,0.001,
482.775,0.01,397.464,0.005,279.89,0.001,
482.855,0.01,397.483,0.005,279.91,0.001,
482.93,0.01,397.536,0.005,279.935,0.001,
483.0,0.01,397.558,0.005,279.967,0.001,
483.065,0.01,397.594,0.005,279.978,0.001,
483.125,0.01,397.642,0.005,280.039,0.001,
483.18,0.01,397.674,0.005,280.049,0.001,
483.23,0.01,397.722,0.005,280.073,0.001,
483.275,0.01,397.74,0.005,280.111,0.001,
483.315,0.01,397.774,0.005,280.136,0.001,
483.35,0.01,397.809,0.005,280.169,0.001,
483.38,0.01,397.851,0.005,280.204,0.001,
483.405,0.01,397.908,0.005,280.205,0.001,
483.425,0.01,397.968,0.005,280.232,0.001,
483.44,0.01,398.007,0.005,280.233,0.001,
483.45,0.01,398.049,0.005,280.253,0.001,
483.455,0.01,398.073,0.005,280.279,0.001,
483.455,0.01,398.127,0.005,280.313,0.001,
483.55,0.01,398.176,0.005,280.355,0.001,
483.64,0.01,398.201,0.005,280.371,0.001,
483.725,0.01,398.231,0.005,280.422,0.001,
483.805,0.01,398.262,0.005,280.428,0.001,
483.88,0.01,398.287,0.005,280.441,0.001,
483.95,0.01,398.326,0.005,280.449,0.001,
484.015,0.01,398.37,0.005,280.474,0.001,
484.075,0.01,398.391,0.005,280.519,0.001,
484.13,0.01,398.41,0.005,280.565,0.001,
484.18,0.01,398.434,0.005,280.591,0.001,
484.225,0.01,398.462,0.005,280.63,0.001,
484.265,0.01,398.513,0.005,280.639,0.001,
484.3,0.01,398.562,0.005,280.658,0.001,
484.33,0.01,398.593,0.005,280.699,0.001,
484.355,0.01,398.63,0.005,280.741,0.001,
484.375,0.01,398.656,0.005,280.768,0.001,
484.39,0.01,398.677,0.005,280.779,0.001,
484.4,0.01,398.698,0.005,280.783,0.001,
484.405,0.01,398.738,0.005,280.825,0.001,
484.405,0.01,398.766,0.005,280.849,0.001,
484.5,0.01,398.79,0.005,280.881,0.001,
484.59,0.01,398.807,0.005,280.898,0.001,
484.675,0.01,398.828,0.005,280.946,0.001,
484.755,0.01,398.864,0.005,280.971,0.001,
484.83,0.01,398.9,0.005,280.999,0.001,
484.9,0.01,398.925,0.005,281.046,0.001,
484.965,0.01,398.948,0.005,281.051,0.001,
485.025,0.01,398.981,0.005,281.071,0.001,
485.08,0.01,399.024,0.005,281.107,0.001,
485.13,0.01,399.081,0.005,281.133,0.001,
485.175,0.01,399.15,0.005,281.153,0.001,
485.215,0.01,399.18,0.005,281.175,0.001,
485.25,0.01,399.228,0.005,281.184,0.001,
485.28,0.01,399.271,0.005,281.202,0.001,
485.305,0.01,399.321,0.005,281.238,0.001,
485.325,0.01,399.342,0.005,281.272,0.001,
485.34,0.01,399.378,0.005,281.302,0.001,
485.35,0.01,399.42,0.005,281.322,0.001,
485.355,0.01,399.472,0.005,281.354,0.001,
485.355,0.01,399.519,0.005,281.387,0.001,
485.45,0.01,399.562,0.005,281.403,0.001,
485.54,0.01,399.601,0.005,281.439,0.001,
485.625,0.01,399.663,0.005,281.489,0.001,
485.705,0.01,399.694,0.005,281.539,0.001,
485.78,0.01,399.738,0.005,281.554,0.001,
485.85,0.01,399.763,0.005,281.587,0.001,
485.915,0.01,399.783,0.005,281.597,0.001,
485.975,0.01,399.834,0.005,281.63,0.001,
486.03,0.01,399.867,0.005,281.674,0.001,
486.08,0.01,399.886,0.005,281.704,0.001,
486.125,0.01,399.931,0.005,281.727,0.001,
486.165,0.01,399.971,0.005,281.788,0.001,
486.2,0.01,399.999,0.005,281.832,0.001,
486.23,0.01,400.043,0.005,281.841,0.001,
486.255,0.01,400.112,0.005,281.86,0.001,
486.275,0.01,400.162,0.005,281.883,0.001,
486.29,0.01,400.204,0.005,281.918,0.001,
486.3,0.01,400.237,0.005,281.919,0.001,
486.305,0.01,400.276,0.005,281.939,0.001,
486.305,0.01,400.302,0.005,281.967,0.001,
486.4,0.01,400.338,0.005,281.986,0.001,
486.49,0.01,400.371,0.005,282.025,0.001,
486.575,0.01,400.404,0.005,282.072,0.001,
486.655,0.01,400.433,0.005,282.086,0.001,
486.73,0.01,400.485,0.005,282.108,0.001,
486.8,0.01,400.543,0.005,282.16,0.001,
486.865,0.01,400.577,0.005,282.183,0.001,
486.925,0.01,400.622,0.005,282.198,0.001,
486.98,0.01,400.678,0.005,282.213,0.001,
487.03,0.01,400.721,0.005,282.236,0.001,
487.075,0.01,400.767,0.005,282.27,0.001,
487.115,0.01,400.813,0.005,282.275,0.001,
487.15,0.01,400.842,0.005,282.293,0.001,
487.18,0.01,400.902,0.005,282.322,0.001,
487.205,0.01,400.936,0.005,282.367,0.001,
487.225,0.01,400.967,0.005,282.371,0.001,
487.24,0.01,401.011,0.005,282.399,0.001,
487.25,0.01,401.054,0.005,282.445,0.001,
487.255,0.01,401.085,0.005,282.497,0.001,
487.255,0.01,401.143,0.005,282.515,0.001,
487.35,0.01,401.191,0.005,282.547,0.001,
487.44,0.01,401.219,0.005,282.549,0.001,
487.525,0.01,401.257,0.005,282.569,0.001,
487.605,0.01,401.305,0.005,282.594,0.001,
487.68,0.01,401.371,0.005,282.658,0.001,
487.75,0.01,401.402,0.005,282.704,0.001,
487.815,0.01,401.429,0.005,282.731,0.001,
487.875,0.01,401.454,0.005,282.783,0.001,
487.93,0.01,401.474,0.005,282.819,0.001,
487.98,0.01,401.506,0.005,282.832,0.001,
488.025,0.01,401.531,0.005,282.843,0.001,
488.065,0.01,401.552,0.005,282.866,0.001,
488.1,0.01,401.577,0.005,282.894,0.001,
488.13,0.01,401.606,0.005,282.935,0.001,
488.155,0.01,401.629,0.005,282.988,0.001,
488.175,0.01,401.667,0.005,283.035,0.001,
488.19,0.01,401.69,0.005,283.063,0.001,
488.2,0.01,401.727,0.005,283.081,0.001,
488.205,0.01,401.766,0.005,283.083,0.001,
488.205,0.01,401.794,0.005,283.12,0.001,
488.3,0.01,401.844,0.005,283.164,0.001,
488.39,0.01,401.877,0.005,283.185,0.001,
488.475,0.01,401.902,0.005,283.221,0.001,
488.555,0.01,401.93,0.005,283.264,0.001,
488.63,0.01,401.96,0.005,283.275,0.001,
488.7,0.01,401.986,0.005,283.312,0.001,
488.765,0.01,402.006,0.005,283.326,0.001,
488.825,0.01,402.034,0.005,283.36,0.001,
488.88,0.01,402.082,0.005,283.361,0.001,
488.93,0.01,402.121,0.005,283.395,0.001,
488.975,0.01,402.166,0.005,283.436,0.001,
489.015,0.01,402.22,0.005,283.437,0.001,
489.05,0.01,402.274,0.005,283.462,0.001,
489.08,0.01,402.321,0.005,283.481,0.001,
489.105,0.01,402.353,0.005,283.504,0.001,
489.125,0.01,402.39,0.005,283.518,0.001,
489.14,0.01,402.435,0.005,283.531,0.001,
489.15,0.01,402.467,0.005,283.568,0.001,
489.155,0.01,402.512,0.005,283.59,0.001,
489.155,0.01,402.534,0.005,283.601,0.001,
489.25,0.01,402.589,0.005,283.63,0.001,
489.34,0.01,402.623,0.005,283.644,0.001,
489.425,0.01,402.655,0.005,283.651,0.001,
489.505,0.01,402.675,0.005,283.684,0.001,
489.58,0.01,402.711,0.005,283.688,0.001,
489.65,0.01,402.749,0.005,283.721,0.001,
489.715,0.01,402.789,0.005,283.752,0.001,
489.775,0.01,402.818,0.005,283.784,0.001,
489.83,0.01,402.856,0.005,283.798,0.001,
489.88,0.01,402.902,0.005,283.806,0.001,
489.925,0.01,402.96,0.005,283.817,0.001,
489.965,0.01,402.992,0.005,283.829,0.001,
490.0,0.01,403.027,0.005,283.842,0.001,
490.03,0.01,403.068,0.005,283.866,0.001,
490.055,0.01,403.111,0.005,283.909,0.001,
490.075,0.01,403.148,0.005,283.921,0.001,
490.09,0.01,403.198,0.005,283.941,0.001,
490.1,0.01,403.249,0.005,283.966,0.001,
490.105,0.01,403.276,0.005,284.011,0.001,
490.105,0.01,403.316,0.005,284.043,0.001,
490.2,0.01,403.352,0.005,284.068,0.001,
490.29,0.01,403.381,0.005,284.093,0.001,
490.375,0.01,403.412,0.005,284.113,0.001,
490.455,0.01,403.445,0.005,284.143,0.001,
490.53,0.01,403.492,0.005,284.166,0.001,
490.6,0.01,403.533,0.005,284.184,0.001,
490.665,0.01,403.577,0.005,284.233,0.001,
490.725,0.01,403.608,0.005,284.245,0.001,
490.78,0.01,403.642,0.005,284.28,0.001,
490.83,0.01,403.687,0.005,284.296,0.001,
490.875,0.01,403.715,0.005,284.34,0.001,
490.915,0.01,403.757,0.005,284.358,0.001,
490.95,0.01,403.804,0.005,284.38,0.001,
490.98,0.01,403.817,0.005,284.384,0.001,
491.005,0.01,403.866,0.005,284.406,0.001,
491.025,0.01,403.912,0.005,284.417,0.001,
491.04,0.01,403.933,0.005,284.426,0.001,
491.05,0.01,403.945,0.005,284.447,0.001,
491.055,0.01,403.976,0.005,284.498,0.001,
491.055,0.01,404.006,0.005,284.517,0.001,
491.15,0.01,404.036,0.005,284.554,0.001,
491.24,0.01,404.071,0.005,284.585,0.001,
491.325,0.01,404.121,0.005,284.605,0.001,
491.405,0.01,404.149,0.005,284.629,0.001,
491.48,0.01,404.175,0.005,284.658,0.001,
491.55,0.01,404.221,0.005,284.675,0.001,
491.615,0.01,404.247,0.005,284.679,0.001,
491.675,0.01,404.259,0.005,284.717,0.001,
491.73,0.01,404.281,0.005,284.742,0.001,
491.78,0.01,404.318,0.005,284.756,0.001,
491.825,0.01,404.366,0.005,284.763,0.001,
491.865,0.01,404.395,0.005,284.803,0.001,
491.9,0.01,404.434,0.005,284.828,0.001,
491.93,0.01,404.489,0.005,284.844,0.001,
491.955,0.01,404.514,0.005,284.861,0.001,
491.975,0.01,404.549,0.005,284.898,0.001,
491.99,0.01,404.586,0.005,284.911,0.001,
492.0,0.01,404.627,0.005,284.94,0.001,
492.005,0.01,404.668,0.005,284.949,0.001,
492.005,0.01,404.707,0.005,284.969,0.001,
492.1,0.01,404.747,0.005,285.002,0.001,
492.19,0.01,404.793,0.005,285.022,0.001,
492.275,0.01,404.827,0.005,285.081,0.001,
492.355,0.01,404.869,0.005,285.103,0.001,
492.43,0.01,404.902,0.005,285.112,0.001,
492.5,0.01,404.944,0.005,285.153,0.001,
492.565,0.01,404.992,0.005,285.203,0.001,
492.625,0.01,405.033,0.005,285.213,0.001,
492.68,0.01,405.085,0.005,285.25,0.001,
492.73,0.01,405.148,0.005,285.264,0.001,
492.775,0.01,405.183,0.005,285.288,0.001,
492.815,0.01,405.206,0.005,285.3,0.001,
492.85,0.01,405.257,0.005,285.334,0.001,
492.88,0.01,405.289,0.005,285.36,0.001,
492.905,0.01,405.319,0.005,285.373,0.001,
492.925,0.01,405.332,0.005,285.424,0.001,
492.94,0.01,405.364,0.005,285.428,0.001,
492.95,0.01,405.398,0.005,285.458,0.001,
492.955,0.01,405.425,0.005,285.488,0.001,
492.955,0.01,405.434,0.005,285.524,0.001,
493.05,0.01,405.476,0.005,285.55,0.001,
493.14,0.01,405.506,0.005,285.557,0.001,
493.225,0.01,405.551,0.005,285.558,0.001,
493.305,0.01,405.58,0.005,285.572,0.001,
493.38,0.01,405.641,0.005,285.582,0.001,
493.45,0.01,405.662,0.005,285.613,0.001,
493.515,0.01,405.71,0.005,285.63,0.001,
493.575,0.01,405.776,0.005,285.678,0.001,
493.63,0.01,405.826,0.005,285.712,0.001,
493.68,0.01,405.855,0.005,285.725,0.001,
493.725,0.01,405.889,0.005,285.729,0.001,
493.765,0.01,405.932,0.005,285.748,0.001,
493.8,0.01,405.964,0.005,285.795,0.001,
493.83,0.01,406.014,0.005,285.841,0.001,
493.855,0.01,406.064,0.005,285.873,0.001,
493.875,0.01,406.126,0.005,285.891,0.001,
493.89,0.01,406.174,0.005,285.927,0.001,
493.9,0.01,406.209,0.005,285.941,0.001,
493.905,0.01,406.25,0.005,285.945,0.001,
493.905,0.01,406.284,0.005,285.951,0.001,
494.0,0.01,406.313,0.005,285.987,0.001,
494.09,0.01,406.35,0.005,286.019,0.001,
494.175,0.01,406.39,0.005,286.058,0.001,
494.255,0.01,406.419,0.005,286.122,0.001,
494.33,0.01,406.437,0.005,286.149,0.001,
494.4,0.01,406.468,0.005,286.193,0.001,
494.465,0.01,406.539,0.005,286.206,0.001,
494.525,0.01,406.584,0.005,286.25,0.001,
494.58,0.01,406.636,0.005,286.282,0.001,
494.63,0.01,406.669,0.005,286.323,0.001,
494.675,0.01,406.703,0.005,286.355,0.001,
494.715,0.01,406.759,0.005,286.37,0.001,
494.75,0.01,406.771,0.005,286.416,0.001,
494.78,0.01,406.806,0.005,286.439,0.001,
494.805,0.01,406.835,0.005,286.453,0.001,
494.825,0.01,406.877,0.005,286.462,0.001,
494.84,0.01,406.939,0.005,286.496,0.001,
494.85,0.01,406.981,0.005,286.517,0.001,
494.855,0.01,407.024,0.005,286.546,0.001,
494.855,0.01,407.065,0.005,286.595,0.001,
494.95,0.01,407.106,0.005,286.614,0.001,
495.04,0.01,407.163,0.005,286.655,0.001,
495.125,0.01,407.215,0.005,286.683,0.001,
495.205,0.01,407.264,0.005,286.698,0.001,
495.28,0.01,407.315,0.005,286.738,0.001,
495.35,0.01,407.357,0.005,286.77,0.001,
495.415,0.01,407.386,0.005,286.792,0.001,
