uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
300.95,0.0,278.57,0.0,167.84,0.0,
301.0,0.0,278.62,0.0,167.85,0.0,
301.0,0.0,278.65,0.0,167.86,0.0,
301.05,0.0,278.7,0.0,167.9,0.0,
301.1,0.0,278.75,0.0,167.93,0.0,
301.15,0.0,278.8,0.0,167.97,0.0,
301.2,0.0,278.85,0.0,167.98,0.0,
301.25,0.0,278.89,0.0,168.02,0.0,
301.3,0.0,278.94,0.0,168.05,0.0,
301.35,0.0,278.98,0.0,168.06,0.0,
301.4,0.0,279.01,0.0,168.09,0.0,
301.45,0.0,279.05,0.0,168.14,0.0,
301.45,0.0,279.08,0.0,168.18,0.0,
301.5,0.0,279.12,0.0,168.2,0.0,
301.55,0.0,279.16,0.0,168.23,0.0,
301.6,0.0,279.2,0.0,168.25,0.0,
301.65,0.0,279.25,0.0,168.27,0.0,
301.7,0.0,279.3,0.0,168.29,0.0,
301.75,0.0,279.35,0.0,168.29,0.0,
301.8,0.0,279.4,0.0,168.31,0.0,
301.85,0.0,279.44,0.0,168.34,0.0,
301.9,0.0,279.48,0.0,168.36,0.0,
301.9,0.0,279.52,0.0,168.39,0.0,
301.95,0.0,279.57,0.0,168.42,0.0,
302.0,0.0,279.62,0.0,168.44,0.0,
302.05,0.0,279.66,0.0,168.47,0.0,
302.1,0.0,279.7,0.0,168.49,0.0,
302.15,0.0,279.75,0.0,168.52,0.0,
302.2,0.0,279.8,0.0,168.56,0.0,
302.25,0.0,279.85,0.0,168.56,0.0,
302.3,0.0,279.89,0.0,168.61,0.0,
302.35,0.0,279.93,0.0,168.63,0.0,
302.35,0.0,279.97,0.0,168.65,0.0,
302.4,0.0,280.02,0.0,168.67,0.0,
302.45,0.0,280.07,0.0,168.68,0.0,
302.5,0.0,280.11,0.0,168.7,0.0,
302.55,0.0,280.15,0.0,168.72,0.0,
302.6,0.0,280.2,0.0,168.74,0.0,
302.65,0.0,280.25,0.0,168.77,0.0,
302.7,0.0,280.3,0.0,168.79,0.0,
302.75,0.0,280.34,0.0,168.82,0.0,
302.8,0.0,280.38,0.0,168.86,0.0,
302.8,0.0,280.42,0.0,168.88,0.0,
302.85,0.0,280.47,0.0,168.9,0.0,
302.9,0.0,280.52,0.0,168.92,0.0,
302.95,0.0,280.56,0.0,168.95,0.0,
303.0,0.0,280.6,0.0,168.97,0.0,
303.05,0.0,280.65,0.0,168.99,0.0,
303.1,0.0,280.7,0.0,169.01,0.0,
303.15,0.0,280.75,0.0,169.05,0.0,
303.2,0.0,280.79,0.0,169.07,0.0,
303.25,0.0,280.84,0.0,169.1,0.0,
303.25,0.0,280.88,0.0,169.11,0.0,
303.3,0.0,280.92,0.0,169.13,0.0,
303.35,0.0,280.96,0.0,169.15,0.0,
303.4,0.0,280.99,0.0,169.18,0.0,
303.45,0.0,281.02,0.0,169.21,0.0,
303.5,0.0,281.06,0.0,169.24,0.0,
303.55,0.0,281.1,0.0,169.26,0.0,
303.6,0.0,281.14,0.0,169.3,0.0,
303.65,0.0,281.16,0.0,169.34,0.0,
303.7,0.0,281.2,0.0,169.36,0.0,
303.7,0.0,281.24,0.0,169.38,0.0,
303.75,0.0,281.28,0.0,169.4,0.0,
303.8,0.0,281.32,0.0,169.43,0.0,
303.85,0.0,281.35,0.0,169.45,0.0,
303.9,0.0,281.39,0.0,169.47,0.0,
303.95,0.0,281.44,0.0,169.49,0.0,
304.0,0.0,281.49,0.0,169.5,0.0,
304.05,0.0,281.54,0.0,169.54,0.0,
304.1,0.0,281.57,0.0,169.57,0.0,
304.15,0.0,281.62,0.0,169.59,0.0,
304.15,0.0,281.67,0.0,169.61,0.0,
304.2,0.0,281.72,0.0,169.62,0.0,
304.25,0.0,281.77,0.0,169.65,0.0,
304.3,0.0,281.8,0.0,169.68,0.0,
304.35,0.0,281.82,0.0,169.7,0.0,
304.4,0.0,281.85,0.0,169.71,0.0,
304.45,0.0,281.88,0.0,169.72,0.0,
304.5,0.0,281.91,0.0,169.74,0.0,
304.55,0.0,281.92,0.0,169.77,0.0,
304.6,0.0,281.95,0.0,169.79,0.0,
304.6,0.0,281.98,0.0,169.83,0.0,
304.65,0.0,282.02,0.0,169.85,0.0,
304.7,0.0,282.06,0.0,169.89,0.0,
304.75,0.0,282.1,0.0,169.94,0.0,
304.8,0.0,282.13,0.0,169.96,0.0,
304.85,0.0,282.16,0.0,170.0,0.0,
304.9,0.0,282.19,0.0,170.04,0.0,
304.95,0.0,282.22,0.0,170.05,0.0,
305.0,0.0,282.24,0.0,170.08,0.0,
305.05,0.0,282.26,0.0,170.1,0.0,
305.05,0.0,282.27,0.0,170.14,0.0,
305.1,0.0,282.3,0.0,170.17,0.0,
305.15,0.0,282.33,0.0,170.21,0.0,
305.2,0.0,282.36,0.0,170.25,0.0,
305.25,0.0,282.39,0.0,170.26,0.0,
305.3,0.0,282.43,0.0,170.29,0.0,
305.35,0.0,282.47,0.0,170.32,0.0,
305.4,0.0,282.5,0.0,170.34,0.0,
305.45,0.0,282.54,0.0,170.38,0.0,
305.5,0.0,282.58,0.0,170.39,0.0,
305.5,0.0,282.6,0.0,170.42,0.0,
305.55,0.0,282.64,0.0,170.43,0.0,
305.6,0.0,282.68,0.0,170.45,0.0,
305.65,0.0,282.72,0.0,170.48,0.0,
305.7,0.0,282.75,0.0,170.5,0.0,
305.75,0.0,282.79,0.0,170.53,0.0,
305.8,0.0,282.83,0.0,170.56,0.0,
305.85,0.0,282.86,0.0,170.58,0.0,
305.9,0.0,282.9,0.0,170.61,0.0,
305.95,0.0,282.94,0.0,170.64,0.0,
305.95,0.0,282.96,0.0,170.66,0.0,
306.0,0.0,283.0,0.0,170.67,0.0,
306.05,0.0,283.04,0.0,170.7,0.0,
306.1,0.0,283.08,0.0,170.73,0.0,
306.15,0.0,283.11,0.0,170.76,0.0,
306.2,0.0,283.14,0.0,170.78,0.0,
306.25,0.0,283.18,0.0,170.79,0.0,
306.3,0.0,283.22,0.0,170.81,0.0,
306.35,0.0,283.26,0.0,170.83,0.0,
306.4,0.0,283.3,0.0,170.84,0.0,
306.4,0.0,283.32,0.0,170.86,0.0,
306.45,0.0,283.35,0.0,170.89,0.0,
306.5,0.0,283.38,0.0,170.91,0.0,
306.55,0.0,283.42,0.0,170.93,0.0,
306.6,0.0,283.46,0.0,170.95,0.0,
306.65,0.0,283.49,0.0,170.97,0.0,
306.7,0.0,283.52,0.0,171.01,0.0,
306.75,0.0,283.57,0.0,171.04,0.0,
306.8,0.0,283.62,0.0,171.08,0.0,
306.85,0.0,283.67,0.0,171.11,0.0,
306.85,0.0,283.71,0.0,171.15,0.0,
306.9,0.0,283.76,0.0,171.18,0.0,
306.95,0.0,283.8,0.0,171.21,0.0,
307.0,0.0,283.85,0.0,171.24,0.0,
307.05,0.0,283.9,0.0,171.25,0.0,
307.1,0.0,283.94,0.0,171.27,0.0,
307.15,0.0,283.97,0.0,171.29,0.0,
307.2,0.0,284.01,0.0,171.34,0.0,
307.25,0.0,284.05,0.0,171.36,0.0,
307.3,0.0,284.09,0.0,171.38,0.0,
307.3,0.0,284.12,0.0,171.4,0.0,
307.35,0.0,284.16,0.0,171.41,0.0,
307.4,0.0,284.19,0.0,171.45,0.0,
307.45,0.0,284.23,0.0,171.47,0.0,
307.5,0.0,284.27,0.0,171.49,0.0,
307.55,0.0,284.3,0.0,171.52,0.0,
307.6,0.0,284.33,0.0,171.53,0.0,
307.65,0.0,284.37,0.0,171.56,0.0,
307.7,0.0,284.41,0.0,171.58,0.0,
307.75,0.0,284.45,0.0,171.62,0.0,
307.75,0.0,284.48,0.0,171.65,0.0,
307.8,0.0,284.53,0.0,171.68,0.0,
307.85,0.0,284.57,0.0,171.69,0.0,
307.9,0.0,284.62,0.0,171.72,0.0,
307.95,0.0,284.67,0.0,171.74,0.0,
308.0,0.0,284.71,0.0,171.78,0.0,
308.05,0.0,284.75,0.0,171.8,0.0,
308.1,0.0,284.8,0.0,171.85,0.0,
308.15,0.0,284.85,0.0,171.86,0.0,
308.2,0.0,284.9,0.0,171.89,0.0,
308.2,0.0,284.94,0.0,171.91,0.0,
308.25,0.0,284.99,0.0,171.94,0.0,
308.3,0.0,285.03,0.0,171.96,0.0,
308.35,0.0,285.08,0.0,171.98,0.0,
308.4,0.0,285.13,0.0,172.0,0.0,
308.45,0.0,285.17,0.0,172.03,0.0,
308.5,0.0,285.2,0.0,172.08,0.0,
308.55,0.0,285.24,0.0,172.11,0.0,
308.6,0.0,285.28,0.0,172.15,0.0,
308.65,0.0,285.31,0.0,172.18,0.0,
308.65,0.0,285.34,0.0,172.2,0.0,
308.7,0.0,285.38,0.0,172.24,0.0,
308.75,0.0,285.41,0.0,172.27,0.0,
308.8,0.0,285.45,0.0,172.29,0.0,
308.85,0.0,285.49,0.0,172.32,0.0,
308.9,0.0,285.53,0.0,172.35,0.0,
308.95,0.0,285.56,0.0,172.38,0.0,
309.0,0.0,285.59,0.0,172.39,0.0,
309.05,0.0,285.63,0.0,172.41,0.0,
309.1,0.0,285.66,0.0,172.46,0.0,
309.1,0.0,285.69,0.0,172.49,0.0,
309.15,0.0,285.72,0.0,172.53,0.0,
309.2,0.0,285.74,0.0,172.55,0.0,
309.25,0.0,285.77,0.0,172.57,0.0,
309.3,0.0,285.8,0.0,172.62,0.0,
309.35,0.0,285.83,0.0,172.64,0.0,
309.4,0.0,285.86,0.0,172.67,0.0,
309.45,0.0,285.89,0.0,172.71,0.0,
309.5,0.0,285.93,0.0,172.75,0.0,
309.55,0.0,285.96,0.0,172.79,0.0,
309.55,0.0,286.0,0.0,172.81,0.0,
309.6,0.0,286.04,0.0,172.83,0.0,
309.65,0.0,286.07,0.0,172.86,0.0,
309.7,0.0,286.11,0.0,172.88,0.0,
309.75,0.0,286.15,0.0,172.89,0.0,
309.8,0.0,286.19,0.0,172.92,0.0,
309.85,0.0,286.22,0.0,172.97,0.0,
309.9,0.0,286.25,0.0,172.99,0.0,
309.95,0.0,286.29,0.0,173.02,0.0,
310.0,0.0,286.32,0.0,173.03,0.0,
310.0,0.0,286.36,0.0,173.06,0.0,
310.05,0.0,286.4,0.0,173.1,0.0,
310.1,0.0,286.43,0.0,173.12,0.0,
310.15,0.0,286.48,0.0,173.14,0.0,
310.2,0.0,286.53,0.0,173.19,0.0,
310.25,0.0,286.58,0.0,173.21,0.0,
310.3,0.0,286.62,0.0,173.24,0.0,
310.35,0.0,286.66,0.0,173.25,0.0,
310.4,0.0,286.71,0.0,173.27,0.0,
310.45,0.0,286.76,0.0,173.3,0.0,
310.45,0.0,286.81,0.0,173.34,0.0,
310.5,0.0,286.86,0.0,173.35,0.0,
310.55,0.0,286.89,0.0,173.38,0.0,
310.6,0.0,286.94,0.0,173.4,0.0,
310.65,0.0,286.99,0.0,173.41,0.0,
310.7,0.0,287.04,0.0,173.45,0.0,
310.75,0.0,287.09,0.0,173.5,0.0,
310.8,0.0,287.13,0.0,173.52,0.0,
310.85,0.0,287.17,0.0,173.56,0.0,
310.9,0.0,287.22,0.0,173.58,0.0,
310.9,0.0,287.27,0.0,173.61,0.0,
310.95,0.0,287.32,0.0,173.64,0.0,
311.0,0.0,287.35,0.0,173.66,0.0,
311.05,0.0,287.4,0.0,173.69,0.0,
311.1,0.0,287.45,0.0,173.72,0.0,
311.15,0.0,287.49,0.0,173.76,0.0,
311.2,0.0,287.54,0.0,173.78,0.0,
311.25,0.0,287.58,0.0,173.82,0.0,
311.3,0.0,287.62,0.0,173.84,0.0,
311.35,0.0,287.67,0.0,173.87,0.0,
311.35,0.0,287.72,0.0,173.9,0.0,
311.4,0.0,287.77,0.0,173.92,0.0,
311.45,0.0,287.8,0.0,173.92,0.0,
311.5,0.0,287.84,0.0,173.96,0.0,
311.55,0.0,287.89,0.0,173.99,0.0,
311.6,0.0,287.93,0.0,174.02,0.0,
311.65,0.0,287.98,0.0,174.05,0.0,
311.7,0.0,288.02,0.0,174.1,0.0,
311.75,0.0,288.06,0.0,174.14,0.0,
311.8,0.0,288.11,0.0,174.18,0.0,
311.8,0.0,288.16,0.0,174.21,0.0,
311.85,0.0,288.21,0.0,174.24,0.0,
311.9,0.0,288.25,0.0,174.26,0.0,
311.95,0.0,288.29,0.0,174.27,0.0,
312.0,0.0,288.34,0.0,174.3,0.0,
312.05,0.0,288.38,0.0,174.32,0.0,
312.1,0.0,288.42,0.0,174.37,0.0,
312.15,0.0,288.45,0.0,174.39,0.0,
312.2,0.0,288.49,0.0,174.41,0.0,
312.25,0.0,288.53,0.0,174.44,0.0,
312.25,0.0,288.57,0.0,174.48,0.0,
312.3,0.0,288.61,0.0,174.5,0.0,
312.35,0.0,288.64,0.0,174.52,0.0,
312.4,0.0,288.68,0.0,174.54,0.0,
312.45,0.0,288.73,0.0,174.56,0.0,
312.5,0.0,288.78,0.0,174.59,0.0,
312.55,0.0,288.83,0.0,174.63,0.0,
312.6,0.0,288.86,0.0,174.67,0.0,
312.65,0.0,288.91,0.0,174.71,0.0,
312.7,0.0,288.96,0.0,174.75,0.0,
312.7,0.0,289.01,0.0,174.78,0.0,
312.75,0.0,289.06,0.0,174.79,0.0,
312.8,0.0,289.09,0.0,174.8,0.0,
312.85,0.0,289.12,0.0,174.82,0.0,
312.9,0.0,289.16,0.0,174.83,0.0,
312.95,0.0,289.2,0.0,174.86,0.0,
313.0,0.0,289.24,0.0,174.88,0.0,
313.05,0.0,289.26,0.0,174.9,0.0,
313.1,0.0,289.3,0.0,174.94,0.0,
313.15,0.0,289.34,0.0,174.95,0.0,
313.15,0.0,289.39,0.0,174.99,0.0,
313.2,0.0,289.44,0.0,175.03,0.0,
313.25,0.0,289.48,0.0,175.05,0.0,
313.3,0.0,289.52,0.0,175.09,0.0,
313.35,0.0,289.57,0.0,175.1,0.0,
313.4,0.0,289.62,0.0,175.12,0.0,
313.45,0.0,289.67,0.0,175.14,0.0,
313.5,0.0,289.7,0.0,175.16,0.0,
313.55,0.0,289.75,0.0,175.17,0.0,
313.6,0.0,289.79,0.0,175.19,0.0,
313.6,0.0,289.84,0.0,175.2,0.0,
313.65,0.0,289.89,0.0,175.21,0.0,
313.7,0.0,289.94,0.0,175.25,0.0,
313.75,0.0,289.98,0.0,175.27,0.0,
313.8,0.0,290.03,0.0,175.29,0.0,
313.85,0.0,290.08,0.0,175.33,0.0,
313.9,0.0,290.13,0.0,175.36,0.0,
313.95,0.0,290.17,0.0,175.37,0.0,
314.0,0.0,290.22,0.0,175.38,0.0,
314.05,0.0,290.26,0.0,175.4,0.0,
314.05,0.0,290.31,0.0,175.43,0.0,
314.1,0.0,290.35,0.0,175.44,0.0,
314.15,0.0,290.4,0.0,175.48,0.0,
314.2,0.0,290.44,0.0,175.49,0.0,
314.25,0.0,290.49,0.0,175.5,0.0,
314.3,0.0,290.54,0.0,175.52,0.0,
314.35,0.0,290.58,0.0,175.56,0.0,
314.4,0.0,290.62,0.0,175.58,0.0,
314.45,0.0,290.67,0.0,175.61,0.0,
314.5,0.0,290.71,0.0,175.62,0.0,
314.5,0.0,290.76,0.0,175.65,0.0,
314.55,0.0,290.8,0.0,175.68,0.0,
314.6,0.0,290.85,0.0,175.71,0.0,
314.65,0.0,290.89,0.0,175.74,0.0,
314.7,0.0,290.94,0.0,175.78,0.0,
314.75,0.0,290.99,0.0,175.81,0.0,
314.8,0.0,291.03,0.0,175.83,0.0,
314.85,0.0,291.07,0.0,175.84,0.0,
314.9,0.0,291.11,0.0,175.89,0.0,
314.95,0.0,291.15,0.0,175.91,0.0,
314.95,0.0,291.2,0.0,175.92,0.0,
315.0,0.0,291.24,0.0,175.96,0.0,
315.05,0.0,291.29,0.0,175.97,0.0,
315.1,0.0,291.33,0.0,175.98,0.0,
315.15,0.0,291.38,0.0,176.0,0.0,
315.2,0.0,291.43,0.0,176.01,0.0,
315.25,0.0,291.48,0.0,176.03,0.0,
315.3,0.0,291.53,0.0,176.03,0.0,
315.35,0.0,291.57,0.0,176.06,0.0,
315.4,0.0,291.61,0.0,176.09,0.0,
315.4,0.0,291.66,0.0,176.12,0.0,
315.45,0.0,291.7,0.0,176.14,0.0,
315.5,0.0,291.75,0.0,176.17,0.0,
315.55,0.0,291.79,0.0,176.19,0.0,
315.6,0.0,291.84,0.0,176.22,0.0,
315.65,0.0,291.88,0.0,176.24,0.0,
315.7,0.0,291.93,0.0,176.28,0.0,
315.75,0.0,291.98,0.0,176.3,0.0,
315.8,0.0,292.02,0.0,176.32,0.0,
315.85,0.0,292.06,0.0,176.35,0.0,
315.85,0.0,292.11,0.0,176.39,0.0,
315.9,0.0,292.15,0.0,176.42,0.0,
315.95,0.0,292.2,0.0,176.44,0.0,
316.0,0.0,292.24,0.0,176.48,0.0,
316.05,0.0,292.29,0.0,176.5,0.0,
316.1,0.0,292.33,0.0,176.54,0.0,
316.15,0.0,292.38,0.0,176.57,0.0,
316.2,0.0,292.43,0.0,176.58,0.0,
316.25,0.0,292.47,0.0,176.62,0.0,
316.3,0.0,292.51,0.0,176.63,0.0,
316.3,0.0,292.56,0.0,176.67,0.0,
316.35,0.0,292.6,0.0,176.71,0.0,
316.4,0.0,292.65,0.0,176.73,0.0,
316.45,0.0,292.69,0.0,176.76,0.0,
316.5,0.0,292.74,0.0,176.79,0.0,
316.55,0.0,292.78,0.0,176.8,0.0,
316.6,0.0,292.83,0.0,176.83,0.0,
316.65,0.0,292.88,0.0,176.85,0.0,
316.7,0.0,292.92,0.0,176.87,0.0,
316.75,0.0,292.96,0.0,176.88,0.0,
316.75,0.0,293.01,0.0,176.9,0.0,
316.8,0.0,293.05,0.0,176.93,0.0,
316.85,0.0,293.1,0.0,176.97,0.0,
316.9,0.0,293.14,0.0,177.0,0.0,
316.95,0.0,293.19,0.0,177.03,0.0,
317.0,0.0,293.24,0.0,177.06,0.0,
317.05,0.0,293.29,0.0,177.09,0.0,
317.1,0.0,293.34,0.0,177.11,0.0,
317.15,0.0,293.38,0.0,177.13,0.0,
317.2,0.0,293.41,0.0,177.17,0.0,
317.2,0.0,293.45,0.0,177.19,0.0,
317.25,0.0,293.49,0.0,177.2,0.0,
317.3,0.0,293.53,0.0,177.22,0.0,
317.35,0.0,293.56,0.0,177.26,0.0,
317.4,0.0,293.59,0.0,177.27,0.0,
317.45,0.0,293.63,0.0,177.31,0.0,
317.5,0.0,293.67,0.0,177.34,0.0,
317.55,0.0,293.71,0.0,177.36,0.0,
317.6,0.0,293.75,0.0,177.39,0.0,
317.65,0.0,293.78,0.0,177.42,0.0,
317.65,0.0,293.81,0.0,177.43,0.0,
317.7,0.0,293.85,0.0,177.45,0.0,
317.75,0.0,293.89,0.0,177.47,0.0,
317.8,0.0,293.92,0.0,177.5,0.0,
317.85,0.0,293.95,0.0,177.52,0.0,
317.9,0.0,293.99,0.0,177.54,0.0,
317.95,0.0,294.03,0.0,177.57,0.0,
318.0,0.0,294.07,0.0,177.61,0.0,
318.05,0.0,294.11,0.0,177.62,0.0,
318.1,0.0,294.14,0.0,177.65,0.0,
318.1,0.0,294.17,0.0,177.67,0.0,
318.15,0.0,294.21,0.0,177.69,0.0,
318.2,0.0,294.25,0.0,177.73,0.0,
318.25,0.0,294.28,0.0,177.76,0.0,
318.3,0.0,294.32,0.0,177.79,0.0,
318.35,0.0,294.36,0.0,177.81,0.0,
318.4,0.0,294.4,0.0,177.84,0.0,
318.45,0.0,294.44,0.0,177.87,0.0,
318.5,0.0,294.48,0.0,177.88,0.0,
318.55,0.0,294.51,0.0,177.9,0.0,
318.55,0.0,294.54,0.0,177.91,0.0,
318.6,0.0,294.58,0.0,177.92,0.0,
318.65,0.0,294.62,0.0,177.96,0.0,
318.7,0.0,294.64,0.0,178.0,0.0,
318.75,0.0,294.68,0.0,178.05,0.0,
318.8,0.0,294.72,0.0,178.08,0.0,
318.85,0.0,294.76,0.0,178.12,0.0,
318.9,0.0,294.8,0.0,178.16,0.0,
318.95,0.0,294.84,0.0,178.19,0.0,
319.0,0.0,294.87,0.0,178.2,0.0,
319.0,0.0,294.89,0.0,178.25,0.0,
319.05,0.0,294.93,0.0,178.28,0.0,
319.1,0.0,294.97,0.0,178.29,0.0,
319.15,0.0,294.99,0.0,178.33,0.0,
319.2,0.0,295.03,0.0,178.37,0.0,
319.25,0.0,295.07,0.0,178.38,0.0,
319.3,0.0,295.11,0.0,178.41,0.0,
319.35,0.0,295.15,0.0,178.43,0.0,
319.4,0.0,295.19,0.0,178.45,0.0,
319.45,0.0,295.24,0.0,178.47,0.0,
319.45,0.0,295.27,0.0,178.49,0.0,
319.5,0.0,295.32,0.0,178.52,0.0,
319.55,0.0,295.37,0.0,178.53,0.0,
319.6,0.0,295.4,0.0,178.54,0.0,
319.65,0.0,295.45,0.0,178.56,0.0,
319.7,0.0,295.5,0.0,178.58,0.0,
319.75,0.0,295.55,0.0,178.61,0.0,
319.8,0.0,295.6,0.0,178.65,0.0,
319.85,0.0,295.64,0.0,178.69,0.0,
319.9,0.0,295.69,0.0,178.73,0.0,
319.9,0.0,295.72,0.0,178.74,0.0,
319.95,0.0,295.77,0.0,178.77,0.0,
320.0,0.0,295.82,0.0,178.79,0.0,
320.05,0.0,295.86,0.0,178.82,0.0,
320.1,0.0,295.91,0.0,178.84,0.0,
320.15,0.0,295.96,0.0,178.86,0.0,
320.2,0.0,296.01,0.0,178.9,0.0,
320.25,0.0,296.06,0.0,178.93,0.0,
320.3,0.0,296.1,0.0,178.96,0.0,
320.35,0.0,296.15,0.0,178.98,0.0,
320.35,0.0,296.18,0.0,178.99,0.0,
320.4,0.0,296.23,0.0,179.01,0.0,
320.45,0.0,296.27,0.0,179.03,0.0,
320.5,0.0,296.3,0.0,179.05,0.0,
320.55,0.0,296.34,0.0,179.08,0.0,
320.6,0.0,296.38,0.0,179.11,0.0,
320.65,0.0,296.42,0.0,179.12,0.0,
320.7,0.0,296.46,0.0,179.17,0.0,
320.75,0.0,296.49,0.0,179.19,0.0,
320.8,0.0,296.52,0.0,179.2,0.0,
320.8,0.0,296.55,0.0,179.24,0.0,
320.85,0.0,296.59,0.0,179.27,0.0,
320.9,0.0,296.63,0.0,179.3,0.0,
320.95,0.0,296.66,0.0,179.31,0.0,
321.0,0.0,296.7,0.0,179.35,0.0,
321.05,0.0,296.75,0.0,179.36,0.0,
321.1,0.0,296.8,0.0,179.4,0.0,
321.15,0.0,296.85,0.0,179.43,0.0,
321.2,0.0,296.9,0.0,179.45,0.0,
321.25,0.0,296.93,0.0,179.47,0.0,
321.25,0.0,296.97,0.0,179.5,0.0,
321.3,0.0,297.02,0.0,179.52,0.0,
321.35,0.0,297.07,0.0,179.54,0.0,
321.4,0.0,297.11,0.0,179.57,0.0,
321.45,0.0,297.15,0.0,179.6,0.0,
321.5,0.0,297.2,0.0,179.63,0.0,
321.55,0.0,297.25,0.0,179.65,0.0,
321.6,0.0,297.3,0.0,179.67,0.0,
321.65,0.0,297.35,0.0,179.7,0.0,
321.7,0.0,297.38,0.0,179.71,0.0,
321.7,0.0,297.42,0.0,179.72,0.0,
321.75,0.0,297.47,0.0,179.73,0.0,
321.8,0.0,297.52,0.0,179.75,0.0,
321.85,0.0,297.56,0.0,179.78,0.0,
321.9,0.0,297.6,0.0,179.81,0.0,
321.95,0.0,297.65,0.0,179.84,0.0,
322.0,0.0,297.7,0.0,179.87,0.0,
322.05,0.0,297.75,0.0,179.87,0.0,
322.1,0.0,297.8,0.0,179.91,0.0,
322.15,0.0,297.84,0.0,179.95,0.0,
322.15,0.0,297.88,0.0,179.99,0.0,
322.2,0.0,297.93,0.0,180.02,0.0,
322.25,0.0,297.98,0.0,180.03,0.0,
322.3,0.0,298.02,0.0,180.07,0.0,
322.35,0.0,298.06,0.0,180.08,0.0,
322.4,0.0,298.11,0.0,180.1,0.0,
322.45,0.0,298.16,0.0,180.12,0.0,
322.5,0.0,298.21,0.0,180.15,0.0,
322.55,0.0,298.25,0.0,180.18,0.0,
322.6,0.0,298.29,0.0,180.21,0.0,
322.6,0.0,298.33,0.0,180.22,0.0,
322.65,0.0,298.38,0.0,180.25,0.0,
322.7,0.0,298.43,0.0,180.26,0.0,
322.75,0.0,298.47,0.0,180.28,0.0,
322.8,0.0,298.51,0.0,180.3,0.0,
322.85,0.0,298.55,0.0,180.32,0.0,
322.9,0.0,298.6,0.0,180.35,0.0,
322.95,0.0,298.65,0.0,180.38,0.0,
323.0,0.0,298.69,0.0,180.41,0.0,
323.05,0.0,298.73,0.0,180.45,0.0,
323.05,0.0,298.77,0.0,180.48,0.0,
323.1,0.0,298.82,0.0,180.52,0.0,
323.15,0.0,298.87,0.0,180.56,0.0,
323.2,0.0,298.91,0.0,180.58,0.0,
323.25,0.0,298.95,0.0,180.61,0.0,
323.3,0.0,298.98,0.0,180.65,0.0,
323.35,0.0,299.02,0.0,180.68,0.0,
323.4,0.0,299.06,0.0,180.71,0.0,
323.45,0.0,299.09,0.0,180.73,0.0,
323.5,0.0,299.12,0.0,180.76,0.0,
323.5,0.0,299.15,0.0,180.77,0.0,
323.55,0.0,299.19,0.0,180.8,0.0,
323.6,0.0,299.23,0.0,180.82,0.0,
323.65,0.0,299.27,0.0,180.85,0.0,
323.7,0.0,299.31,0.0,180.87,0.0,
323.75,0.0,299.34,0.0,180.92,0.0,
323.8,0.0,299.38,0.0,180.93,0.0,
323.85,0.0,299.43,0.0,180.96,0.0,
323.9,0.0,299.48,0.0,180.99,0.0,
323.95,0.0,299.52,0.0,181.0,0.0,
323.95,0.0,299.56,0.0,181.02,0.0,
324.0,0.0,299.61,0.0,181.03,0.0,
324.05,0.0,299.66,0.0,181.03,0.0,
324.1,0.0,299.71,0.0,181.05,0.0,
324.15,0.0,299.76,0.0,181.07,0.0,
324.2,0.0,299.8,0.0,181.1,0.0,
324.25,0.0,299.84,0.0,181.13,0.0,
324.3,0.0,299.88,0.0,181.15,0.0,
324.35,0.0,299.93,0.0,181.17,0.0,
324.4,0.0,299.98,0.0,181.21,0.0,
324.4,0.0,300.02,0.0,181.22,0.0,
324.45,0.0,300.07,0.0,181.25,0.0,
324.5,0.0,300.12,0.0,181.27,0.0,
324.55,0.0,300.17,0.0,181.29,0.0,
324.6,0.0,300.22,0.0,181.31,0.0,
324.65,0.0,300.26,0.0,181.34,0.0,
324.7,0.0,300.3,0.0,181.35,0.0,
324.75,0.0,300.34,0.0,181.37,0.0,
324.8,0.0,300.38,0.0,181.38,0.0,
324.85,0.0,300.43,0.0,181.4,0.0,
324.85,0.0,300.47,0.0,181.42,0.0,
324.9,0.0,300.52,0.0,181.43,0.0,
324.95,0.0,300.57,0.0,181.43,0.0,
325.0,0.0,300.62,0.0,181.45,0.0,
325.05,0.0,300.67,0.0,181.47,0.0,
325.1,0.0,300.71,0.0,181.5,0.0,
325.15,0.0,300.75,0.0,181.52,0.0,
325.2,0.0,300.8,0.0,181.54,0.0,
325.25,0.0,300.84,0.0,181.55,0.0,
325.3,0.0,300.89,0.0,181.58,0.0,
325.3,0.0,300.93,0.0,181.61,0.0,
325.35,0.0,300.98,0.0,181.65,0.0,
325.4,0.0,301.03,0.0,181.68,0.0,
325.45,0.0,301.08,0.0,181.72,0.0,
325.5,0.0,301.13,0.0,181.74,0.0,
325.55,0.0,301.17,0.0,181.78,0.0,
325.6,0.0,301.2,0.0,181.82,0.0,
325.65,0.0,301.25,0.0,181.84,0.0,
325.7,0.0,301.29,0.0,181.86,0.0,
325.75,0.0,301.34,0.0,181.9,0.0,
325.75,0.0,301.38,0.0,181.91,0.0,
325.8,0.0,301.43,0.0,181.95,0.0,
325.85,0.0,301.48,0.0,181.97,0.0,
325.9,0.0,301.53,0.0,182.0,0.0,
325.95,0.0,301.58,0.0,182.01,0.0,
326.0,0.0,301.62,0.0,182.03,0.0,
